id_individual,first_id,date,time,area,local,capture_type,ground_canopy,latitude,longitude,temperature,u_r_a,river_level,family,subfamily,tribo,genus,subgenus,specie,fed_unfed,mite,sex,in_pbs,homogenized_in_pbs,pooled,rna_extracted,extraction_method,c_dna,denv,zikv,yfv,mayv,chikv,wnv,slev,orov,rocio,ilheus,eeev,veev,weev,btv,vsv,carv,temp_15d_before,u_r_a_15d_before,temp_mean_month_before,temp_max_month_before,temp_min_month_before,u_r_a_mean_month_before,u_r_a_max_month_before,u_r_a_min_month_before
3357,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3358,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3359,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3360,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3361,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3362,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3363,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3364,237,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3365,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3366,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3367,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3368,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3369,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3370,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3371,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3372,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3373,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3374,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3375,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3376,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3377,238,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3378,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3379,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3380,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3381,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3382,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3383,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3384,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3385,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3386,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3387,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3388,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3389,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3390,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3391,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3392,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3393,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3394,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3395,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3396,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3397,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3398,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3399,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3400,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3401,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3402,239,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3403,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3404,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3405,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3406,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3407,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3408,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3409,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3410,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
3411,240,2025-01-22,am,s9_forte_coimbra,forest_hill_cave,atv,near-ground,-19.88828,-57.79329,27.935937500000023,72.12823197310392,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.543634033203148,59.868279259451924,30.2953552246094,33.82033691406252,25.299157714843773,54.49291315334242,82.49513787516545,38.20955905927067
